Date PDT,Temp F,PcpAc in,∆Pcp in,SWE in,∆SWE  in,SnoHt in,∆SnoHt in
Dec 16 4:00,22,21.1,0,16.8,0,60,0
Dec 16 3:00,21,21.1,0,16.7,-0.1,60,1
Dec 16 2:00,21,21.1,0,16.7,0,60,-1
Dec 16 1:00,20,21.1,0,16.7,0,60,1
Dec 16 0:00,21,21.1,0,16.7,0,60,1
Dec 15 23:00,18,21.1,0,16.7,0,60,-1
Dec 15 22:00,17,21.1,0,16.7,-0.1,59,1
Dec 15 21:00,17,21.1,0,16.7,-0.1,60,-1
Dec 15 20:00,17,21.1,0,16.7,-0.1,60,-1
Dec 15 19:00,18,21.1,0,16.8,0,60,0
Dec 15 18:00,19,21.1,0,16.8,0,60,-1
Dec 15 17:00,20,21.1,0,16.8,0,60,-1
Dec 15 16:00,22,21.1,0,16.8,0,60,-1
Dec 15 15:00,23,21.1,0,16.8,0,60,-1
Dec 15 14:00,25,21.1,0,16.8,0,60,-1
Dec 15 13:00,29,21.1,-0.1,16.8,0,60,-1
Dec 15 12:00,30,21.1,0,16.8,0,60,-2
Dec 15 11:00,28,21.1,0,16.8,0,60,-1
Dec 15 10:00,22,21.1,-0.1,16.7,-0.1,60,-2
Dec 15 9:00,20,21.1,-0.1,16.8,0,60,-2
Dec 15 8:00,20,21.1,-0.1,16.8,0,59,-3
Dec 15 7:00,20,21.1,-0.1,16.7,-0.2,60,-2
Dec 15 6:00,20,21.1,-0.1,16.8,0,60,-2
Dec 15 5:00,19,21.1,0,16.8,0,60,-2
Dec 15 4:00,19,21.1,0,16.8,0,60,-2
Dec 15 3:00,19,21.1,0,16.8,0,59,-3
Dec 15 2:00,19,21.1,0,16.7,-0.1,61,-1
Dec 15 1:00,18,21.1,0,16.7,-0.1,59,-4
Dec 15 0:00,19,21.1,0,16.7,-0.1,59,-4
Dec 14 23:00,19,21.1,0,16.7,-0.1,61,-2
Dec 14 22:00,19,21.1,0,16.8,0,58,-5
Dec 14 21:00,19,21.1,0,16.8,0,61,-2
Dec 14 20:00,19,21.1,0,16.8,0,61,-2
Dec 14 19:00,19,21.1,0,16.8,0,60,-3
Dec 14 18:00,21,21.1,0,16.8,0,61,-2
Dec 14 17:00,22,21.1,0,16.8,0,61,-2
Dec 14 16:00,24,21.1,0,16.8,0,61,-3
Dec 14 15:00,26,21.1,0,16.8,0,61,-3
Dec 14 14:00,27,21.1,0,16.8,0,61,-2
Dec 14 13:00,29,21.2,0.1,16.8,0,61,-3
Dec 14 12:00,26,21.1,0,16.8,0,62,-2
Dec 14 11:00,27,21.1,0.6,16.8,0,61,-3
Dec 14 10:00,25,21.2,0.7,16.8,0,62,-2
Dec 14 9:00,27,21.2,0.1,16.8,0,62,-2
Dec 14 8:00,28,21.2,0.1,16.8,0,62,-2
Dec 14 7:00,29,21.2,0.1,16.9,0.1,62,-2
Dec 14 6:00,30,21.2,0.7,16.8,0,62,-2
Dec 14 5:00,30,21.1,0.6,16.8,0.1,62,-2
Dec 14 4:00,30,21.1,0.6,16.8,0,62,-2
Dec 14 3:00,29,21.1,0.6,16.8,0.1,62,-2
Dec 14 2:00,28,21.1,0.6,16.8,0,62,-3
Dec 14 1:00,28,21.1,0.6,16.8,0,63,-1
Dec 14 0:00,28,21.1,0.6,16.8,0,63,-1
Dec 13 23:00,27,21.1,0.6,16.8,0,63,-2
Dec 13 22:00,29,21.1,0.6,16.8,0,63,-1
Dec 13 21:00,27,21.1,0.6,16.8,0,63,-2
Dec 13 20:00,23,21.1,0.6,16.8,0,63,-2
Dec 13 19:00,24,21.1,0.6,16.8,0,63,-2
Dec 13 18:00,24,21.1,0.6,16.8,0,63,-2
Dec 13 17:00,26,21.1,0.6,16.8,0,63,-2
Dec 13 16:00,27,21.1,0.6,16.8,-0.1,64,-1
Dec 13 15:00,28,21.1,0.6,16.8,-0.1,64,0
Dec 13 14:00,29,21.1,0.6,16.8,-0.1,63,-2
Dec 13 13:00,33,21.1,0.6,16.8,-0.1,64,-1
Dec 13 12:00,29,21.1,0.6,16.8,-0.1,64,0
Dec 13 11:00,28,20.5,0,16.8,0,64,-1
Dec 13 10:00,24,20.5,0,16.8,0,64,0
Dec 13 9:00,22,21.1,0.6,16.8,0,64,1
Dec 13 8:00,21,21.1,0.6,16.8,0,64,-2
Dec 13 7:00,22,21.1,0.6,16.8,0,64,-1
Dec 13 6:00,22,20.5,0,16.8,-0.1,64,-1
Dec 13 5:00,20,20.5,0,16.7,-0.2,64,-2
Dec 13 4:00,19,20.5,0,16.8,-0.1,64,
Dec 13 3:00,19,20.5,0,16.7,-0.2,64,
Dec 13 2:00,18,20.5,0,16.8,-0.1,65,
Dec 13 1:00,18,20.5,0,16.8,-0.1,64,
Dec 13 0:00,18,20.5,0,16.8,-0.1,64,
Dec 12 23:00,19,20.5,0,16.8,-0.1,65,
Dec 12 22:00,19,20.5,0,16.8,-0.1,64,0
Dec 12 21:00,18,20.5,0,16.8,-0.1,65,1
Dec 12 20:00,18,20.5,0,16.8,-0.1,65,-1
Dec 12 19:00,19,20.5,0,16.8,-0.1,65,0
Dec 12 18:00,20,20.5,0,16.8,-0.1,65,
Dec 12 17:00,20,20.5,0,16.8,-0.1,65,
Dec 12 16:00,22,20.5,0,16.9,0,65,
Dec 12 15:00,25,20.5,0,16.9,0,64,
Dec 12 14:00,26,20.5,0,16.9,0,65,
Dec 12 13:00,27,20.5,0,16.9,0,65,
Dec 12 12:00,26,20.5,0,16.9,0,64,
Dec 12 11:00,26,20.5,1.9,16.8,-0.1,65,
Dec 12 10:00,24,20.5,1.9,16.8,-0.1,64,
Dec 12 9:00,24,20.5,1.9,16.8,-0.1,63,
Dec 12 8:00,23,20.5,1.9,16.8,-0.1,66,
Dec 12 7:00,25,20.5,1.9,16.8,-0.1,65,
Dec 12 6:00,21,20.5,1.9,16.9,0,65,-1
Dec 12 5:00,25,20.5,1.9,16.9,0,66,-1
Dec 12 4:00,26,20.5,1.9,16.9,0,,
Dec 12 3:00,27,20.5,1.9,16.9,0,,
Dec 12 2:00,27,20.5,1.9,16.9,0,,
Dec 12 1:00,27,20.5,1.9,16.9,0,,
Dec 12 0:00,27,20.5,1.9,16.9,0,,
Dec 11 23:00,28,20.5,1.9,16.9,0,,
Dec 11 22:00,28,20.5,2,16.9,0,64,
Dec 11 21:00,28,20.5,2,16.9,0,64,
Dec 11 20:00,28,20.5,2,16.9,0,66,
Dec 11 19:00,29,20.5,2,16.9,0,65,
Dec 11 18:00,28,20.5,2,16.9,0,,
Dec 11 17:00,28,20.5,2,16.9,0,,
Dec 11 16:00,29,20.5,2,16.9,0.1,,
Dec 11 15:00,29,20.5,2,16.9,0.1,,
Dec 11 14:00,30,20.5,2,16.9,0.1,,
Dec 11 13:00,31,20.5,2.1,16.9,0.2,,
Dec 11 12:00,31,20.5,2.1,16.9,0.3,,
Dec 11 11:00,30,18.6,0.2,16.9,0.3,,
Dec 11 10:00,31,18.6,0.2,16.9,0.4,,
Dec 11 9:00,28,18.6,0.2,16.9,0.5,,
Dec 11 8:00,26,18.6,0.2,16.9,0.5,,
Dec 11 7:00,26,18.6,0.2,16.9,0.7,,
Dec 11 6:00,26,18.6,0.3,16.9,0.8,66,-2
Dec 11 5:00,24,18.6,0.3,16.9,0.9,67,
Dec 11 4:00,25,18.6,0.3,16.9,1,,
Dec 11 3:00,26,18.6,0.3,16.9,1.1,,
Dec 11 2:00,27,18.6,0.3,16.9,1.2,,
Dec 11 1:00,27,18.6,0.3,16.9,1.3,,
Dec 11 0:00,26,18.6,0.4,16.9,1.4,,
Dec 10 23:00,28,18.6,0.4,16.9,1.5,,
Dec 10 22:00,30,18.5,0.4,16.9,1.7,,
Dec 10 21:00,30,18.5,0.4,16.9,1.9,,
Dec 10 20:00,30,18.5,0.5,16.9,2.1,,
Dec 10 19:00,30,18.5,0.6,16.9,2.3,,
Dec 10 18:00,31,18.5,0.7,16.9,2.5,,
Dec 10 17:00,31,18.5,0.7,16.9,2.6,,
Dec 10 16:00,30,18.5,0.8,16.8,2.6,71,16
Dec 10 15:00,30,18.5,0.9,16.8,2.7,69,15
Dec 10 14:00,30,18.5,0.9,16.8,2.8,70,
Dec 10 13:00,30,18.4,0.9,16.7,2.7,69,
Dec 10 12:00,30,18.4,0.9,16.6,2.7,,
Dec 10 11:00,27,18.4,0.9,16.6,2.7,70,
Dec 10 10:00,26,18.4,0.9,16.5,2.6,,
Dec 10 9:00,25,18.4,0.9,16.4,2.5,,
Dec 10 8:00,24,18.4,0.9,16.4,2.5,,
Dec 10 7:00,23,18.4,0.9,16.2,2.4,,
Dec 10 6:00,22,18.3,0.8,16.1,2.3,68,17
Dec 10 5:00,22,18.3,0.9,16,2.2,,
Dec 10 4:00,21,18.3,0.9,15.9,2.1,,
Dec 10 3:00,21,18.3,0.9,15.8,2,65,
Dec 10 2:00,21,18.3,0.9,15.7,1.9,63,
Dec 10 1:00,22,18.3,0.9,15.6,1.8,65,
Dec 10 0:00,22,18.2,0.8,15.5,1.7,66,
Dec 9 23:00,22,18.2,0.8,15.4,1.6,63,
Dec 9 22:00,23,18.1,0.7,15.2,1.5,,
Dec 9 21:00,24,18.1,0.7,15,1.3,64,
Dec 9 20:00,24,18,0.6,14.8,1.1,,
Dec 9 19:00,24,17.9,0.5,14.6,0.9,59,
Dec 9 18:00,24,17.8,0.4,14.4,0.7,56,4
Dec 9 17:00,24,17.8,0.4,14.3,0.6,55,1
Dec 9 16:00,24,17.7,0.3,14.2,0.5,55,2
Dec 9 15:00,24,17.6,0.2,14.1,0.4,54,1
Dec 9 14:00,26,17.6,0.2,14,0.3,,
Dec 9 13:00,26,17.5,0.1,14,0.3,,
Dec 9 12:00,25,17.5,0.1,13.9,0.3,,
Dec 9 11:00,25,17.5,0.1,13.9,0.3,,
Dec 9 10:00,24,17.5,0.1,13.9,0.4,,
Dec 9 9:00,23,17.5,0.2,13.9,0.5,,
Dec 9 8:00,23,17.5,0.2,13.9,0.5,53,3
Dec 9 7:00,22,17.5,0.2,13.8,0.5,52,
Dec 9 6:00,22,17.5,0.3,13.8,0.6,51,3
Dec 9 5:00,22,17.4,0.2,13.8,0.7,,
Dec 9 4:00,22,17.4,0.3,13.8,0.8,,
Dec 9 3:00,22,17.4,0.4,13.8,0.9,,
Dec 9 2:00,22,17.4,0.4,13.8,0.9,,
Dec 9 1:00,24,17.4,0.4,13.8,1,,
Dec 9 0:00,24,17.4,0.4,13.8,1,,
Dec 8 23:00,24,17.4,0.4,13.8,1,,
Dec 8 22:00,25,17.4,0.4,13.7,0.9,,
Dec 8 21:00,25,17.4,0.4,13.7,0.9,,
Dec 8 20:00,25,17.4,0.4,13.7,0.9,,
Dec 8 19:00,25,17.4,0.4,13.7,0.9,,
Dec 8 18:00,26,17.4,0.4,13.7,0.9,52,5
Dec 8 17:00,27,17.4,0.4,13.7,1,54,7
Dec 8 16:00,27,17.4,0.4,13.7,1,53,5
Dec 8 15:00,27,17.4,0.4,13.7,1,53,5
Dec 8 14:00,28,17.4,0.4,13.7,1,52,4
Dec 8 13:00,27,17.4,0.4,13.7,1,,
Dec 8 12:00,28,17.4,0.5,13.6,0.9,,
Dec 8 11:00,29,17.4,0.5,13.6,0.9,,
Dec 8 10:00,25,17.4,0.5,13.5,0.9,,
Dec 8 9:00,25,17.3,0.4,13.4,0.8,,
Dec 8 8:00,22,17.3,0.4,13.4,0.8,50,2
Dec 8 7:00,22,17.3,0.4,13.3,0.7,,
Dec 8 6:00,23,17.2,0.3,13.2,0.5,48,0
Dec 8 5:00,27,17.2,0.3,13.1,0.4,,
Dec 8 4:00,28,17.1,0.2,13,0.3,,
Dec 8 3:00,28,17,0.1,12.9,0.2,44,-4
Dec 8 2:00,28,17,0,12.9,0.2,45,-3
Dec 8 1:00,28,17,0,12.8,0.1,47,-1
Dec 8 0:00,27,17,0,12.8,0,47,-1
Dec 7 23:00,27,17,0,12.8,0,47,-2
Dec 7 22:00,26,17,0,12.8,0,47,-1
Dec 7 21:00,26,17,0,12.8,0,47,-2
Dec 7 20:00,26,17,0,12.8,0,47,-2
Dec 7 19:00,26,17,0,12.8,0,47,-2
Dec 7 18:00,26,17,0,12.8,0,47,-2
Dec 7 17:00,26,17,0,12.7,-0.1,47,-2
Dec 7 16:00,28,17,0,12.7,-0.1,48,-1
Dec 7 15:00,26,17,0,12.7,-0.1,48,-1
Dec 7 14:00,26,17,0,12.7,-0.1,48,-1
Dec 7 13:00,26,17,0,12.7,-0.1,48,-1
Dec 7 12:00,24,16.9,-0.1,12.7,-0.1,47,-2
Dec 7 11:00,24,16.9,-0.1,12.7,0,47,-3
Dec 7 10:00,20,16.9,-0.1,12.6,-0.1,48,-2
Dec 7 9:00,17,16.9,0,12.6,-0.1,48,-2
Dec 7 8:00,15,16.9,0,12.6,-0.1,48,-2
Dec 7 4:00,19,16.9,0,12.7,0,48,-1
Dec 7 3:00,19,16.9,0,12.7,0,48,-2
Dec 7 2:00,19,17,0.1,12.7,0,48,-1
Dec 7 1:00,20,17,0.1,12.7,0,48,-1
Dec 7 0:00,21,17,0.1,12.8,0.1,48,-1
Dec 6 23:00,24,17,0,12.8,0,49,-1
Dec 6 22:00,25,17,0,12.8,0,48,-2
Dec 6 21:00,23,17,0,12.8,0,49,-1
Dec 6 20:00,22,17,0,12.8,0,49,-1
Dec 6 19:00,25,17,0,12.8,0,49,-1
Dec 6 18:00,26,17,0,12.8,0,49,-1
Dec 6 17:00,26,17,0,12.8,0,49,-1
Dec 6 16:00,27,17,0,12.8,0,49,-1
Dec 6 15:00,26,17,0,12.8,0,49,-1
Dec 6 14:00,28,17,0.1,12.8,0,49,-1
Dec 6 13:00,28,17,0.3,12.8,0,49,-1
Dec 6 12:00,28,17,0.3,12.8,0,49,-1
Dec 6 11:00,27,17,0.3,12.7,-0.1,50,0
Dec 6 10:00,25,17,0.3,12.7,0,50,0
Dec 6 9:00,26,16.9,0.2,12.7,0,50,0
Dec 6 8:00,25,16.9,0.2,12.7,0,50,0
Dec 6 7:00,25,16.9,0.2,12.7,0,49,-1
Dec 6 6:00,21,16.9,0.2,12.7,0,49,-2
Dec 6 5:00,19,16.9,0.2,12.7,0,49,-1
Dec 6 4:00,18,16.9,0.2,12.7,0,49,-2
Dec 6 3:00,18,16.9,0.2,12.7,0,50,0
Dec 6 1:00,18,16.9,0.2,12.7,0,49,-1
Dec 6 0:00,19,16.9,0.2,12.7,0,49,-1
Dec 5 23:00,20,17,0.3,12.8,0.1,50,0
Dec 5 22:00,21,17,0.3,12.8,0.1,50,0
Dec 5 21:00,23,17,0.3,12.8,0.1,50,-1
Dec 5 20:00,26,17,0.3,12.8,0.1,50,-3
Dec 5 19:00,27,17,0.3,12.8,0.1,50,-3
Dec 5 18:00,27,17,0.3,12.8,0.1,50,-3
Dec 5 17:00,28,17,0.3,12.8,0.1,50,-3
Dec 5 16:00,29,17,0.3,12.8,0.1,50,-3
Dec 5 15:00,31,17,0.3,12.8,0.1,50,-3
Dec 5 14:00,32,16.9,0.2,12.8,0.1,50,-3
Dec 5 13:00,29,16.7,0,12.8,0.2,50,-3
Dec 5 12:00,28,16.7,0.1,12.8,0.2,50,
Dec 5 11:00,28,16.7,0.1,12.8,0.3,50,
Dec 5 10:00,28,16.7,0.1,12.7,0.2,50,
Dec 5 9:00,26,16.7,0.1,12.7,0.2,50,
Dec 5 8:00,24,16.7,0.1,12.7,0.2,50,0
Dec 5 7:00,23,16.7,0.1,12.7,0.2,50,1
Dec 5 6:00,24,16.7,0.1,12.7,0.2,51,1
Dec 5 5:00,24,16.7,0.2,12.7,0.3,50,1
Dec 5 4:00,23,16.7,0.2,12.7,0.3,51,1
Dec 5 3:00,23,16.7,0.2,12.7,0.3,50,-1
Dec 5 2:00,22,16.7,0.2,12.7,0.3,50,-1
Dec 5 1:00,20,16.7,0.2,12.7,0.3,50,-2
Dec 5 0:00,19,16.7,0.2,12.7,0.3,50,0
Dec 4 23:00,20,16.7,0.2,12.7,0.3,50,-1
Dec 4 22:00,20,16.7,0.1,12.7,0.3,50,-1
Dec 4 21:00,20,16.7,0.2,12.7,0.3,51,0
Dec 4 20:00,20,16.7,0.1,12.7,0.3,53,3
Dec 4 19:00,20,16.7,0.1,12.7,0.3,53,1
Dec 4 18:00,20,16.7,0.1,12.7,0.2,53,1
Dec 4 17:00,20,16.7,0.1,12.7,0.2,53,1
Dec 4 16:00,21,16.7,0.1,12.7,0.2,53,1
Dec 4 15:00,22,16.7,0.1,12.7,0.2,53,4
Dec 4 14:00,23,16.7,0.1,12.7,0.2,53,0
Dec 4 13:00,21,16.7,0.1,12.6,0.1,53,0
Dec 4 12:00,21,16.6,0,12.6,0.1,,
Dec 4 11:00,21,16.6,0,12.5,0,,
Dec 4 10:00,20,16.6,0,12.5,0,,
Dec 4 9:00,19,16.6,0,12.5,0,,
Dec 4 8:00,19,16.6,0,12.5,0,50,
Dec 4 7:00,18,16.6,0,12.5,0,49,
Dec 4 6:00,17,16.6,0,12.5,0,50,
Dec 4 5:00,16,16.5,-0.1,12.4,-0.2,49,
Dec 4 4:00,14,16.5,-0.1,12.4,-0.2,50,
Dec 4 3:00,12,16.5,-0.1,12.4,-0.2,51,
Dec 4 2:00,10,16.5,-0.1,12.4,-0.1,51,
Dec 4 1:00,11,16.5,-0.1,12.4,-0.1,52,-4
Dec 4 0:00,10,16.5,0,12.4,-0.1,50,-5
Dec 3 23:00,10,16.5,0,12.4,-0.1,51,-4
Dec 3 22:00,11,16.6,0.1,12.4,0,51,-1
Dec 3 21:00,10,16.5,0,12.4,0,51,-3
Dec 3 20:00,10,16.6,0.1,12.4,0,50,-4
Dec 3 19:00,10,16.6,0.1,12.4,0,52,-4
Dec 3 18:00,11,16.6,0.1,12.5,0.1,52,-1
Dec 3 17:00,11,16.6,0.1,12.5,0.1,52,-2
Dec 3 16:00,13,16.6,0.1,12.5,0.1,52,-4
Dec 3 15:00,13,16.6,0.1,12.5,0.1,49,
Dec 3 14:00,15,16.6,0.1,12.5,0.1,53,
Dec 3 13:00,17,16.6,0.2,12.5,0.2,53,
Dec 3 12:00,20,16.6,0.2,12.5,0.2,51,
Dec 3 11:00,20,16.6,0.2,12.5,0.3,52,
Dec 3 10:00,14,16.6,0.2,12.5,0.3,52,
Dec 3 9:00,13,16.6,0.2,12.5,0.3,,
Dec 3 8:00,13,16.6,0.2,12.5,0.3,,
Dec 3 7:00,13,16.6,0.2,12.5,0.3,,
Dec 3 6:00,13,16.6,0.2,12.5,0.3,,
Dec 3 5:00,17,16.6,0.2,12.6,0.4,,
Dec 3 4:00,17,16.6,0.2,12.6,0.4,,
Dec 3 3:00,17,16.6,0.3,12.6,0.4,,
Dec 3 2:00,17,16.6,0.3,12.5,0.3,,
Dec 3 1:00,17,16.6,0.2,12.5,0.3,56,
Dec 3 0:00,17,16.5,0.2,12.5,0.3,55,
Dec 2 23:00,17,16.5,0.2,12.5,0.3,55,
Dec 2 22:00,18,16.5,0.1,12.4,0.2,52,
Dec 2 21:00,18,16.5,0.1,12.4,0.2,54,
Dec 2 20:00,19,16.5,0.1,12.4,0.1,54,
Dec 2 19:00,19,16.5,0.1,12.4,0.1,56,
Dec 2 18:00,19,16.5,0.1,12.4,0.1,53,
Dec 2 17:00,19,16.5,0.1,12.4,0.1,54,
Dec 2 16:00,21,16.5,0.1,12.4,0.1,56,
Dec 2 15:00,22,16.5,0.1,12.4,0.1,,
Dec 2 14:00,22,16.5,0.1,12.4,0.1,,
Dec 2 13:00,22,16.4,0,12.3,0,,
Dec 2 12:00,21,16.4,0.4,12.3,0,,
Dec 2 11:00,21,16.4,0.4,12.2,-0.1,,
Dec 2 10:00,21,16.4,0.4,12.2,-0.1,,
Dec 2 9:00,20,16.4,0.4,12.2,-0.1,,
Dec 2 8:00,19,16.4,0.4,12.2,-0.1,,
Dec 2 7:00,18,16.4,0.4,12.2,-0.1,,
Dec 2 6:00,18,16.4,0.4,12.2,-0.1,,
Dec 2 5:00,18,16.4,0.4,12.2,0,,
Dec 2 4:00,18,16.4,0.6,12.2,0.2,,
Dec 2 3:00,17,16.3,0.5,12.2,0.3,,
Dec 2 2:00,16,16.3,0.5,12.2,0.3,,
Dec 2 1:00,16,16.4,0.6,12.2,0.3,,
Dec 2 0:00,17,16.3,0.6,12.2,0.3,,
Dec 1 23:00,15,16.3,0.6,12.2,0.4,,
Dec 1 22:00,11,16.4,0.6,12.2,0.4,,
Dec 1 21:00,13,16.4,0.6,12.2,0.3,,
Dec 1 20:00,13,16.4,0.6,12.3,0.4,,
Dec 1 19:00,17,16.4,0.7,12.3,0.5,,
Dec 1 18:00,17,16.4,0.8,12.3,0.6,,
Dec 1 17:00,18,16.4,0.9,12.3,0.7,,
Dec 1 16:00,19,16.4,0.9,12.3,0.8,,
Dec 1 15:00,20,16.4,0.9,12.3,0.9,,
Dec 1 14:00,20,16.4,0.9,12.3,0.9,,
Dec 1 13:00,21,16.4,0.9,12.3,0.9,,
Dec 1 12:00,24,16,0.7,12.3,0.9,,
Dec 1 11:00,22,16,0.7,12.3,0.9,,
Dec 1 10:00,20,16,1.5,12.3,0.9,,
Dec 1 9:00,20,16,1.5,12.3,0.9,,
Dec 1 8:00,20,16,1.5,12.3,0.9,,
Dec 1 7:00,20,16,1.5,12.3,0.9,,
Dec 1 6:00,21,16,1.5,12.3,0.9,,
Dec 1 5:00,21,16,1.6,12.2,0.9,57,
Dec 1 4:00,22,15.8,1.4,12,0.8,,
Dec 1 3:00,22,15.8,1.4,11.9,0.9,,
Dec 1 2:00,21,15.8,1.5,11.9,1.5,,
Dec 1 1:00,21,15.8,1.5,11.9,1.5,55,12
Dec 1 0:00,21,15.7,1.5,11.9,1.7,,
Nov 30 23:00,20,15.7,1.8,11.8,1.8,,
Nov 30 22:00,21,15.8,2.2,11.8,2.1,,
Nov 30 21:00,21,15.8,2.4,11.9,2.3,,
Nov 30 20:00,23,15.8,2.5,11.9,2.5,,
Nov 30 19:00,24,15.7,2.5,11.8,2.5,55,
Nov 30 18:00,24,15.6,2.5,11.7,2.5,,
Nov 30 17:00,24,15.5,2.5,11.6,2.6,,
Nov 30 16:00,25,15.5,2.6,11.5,2.6,,
Nov 30 15:00,25,15.5,2.6,11.4,2.6,,
Nov 30 14:00,25,15.5,2.7,11.4,2.7,,
Nov 30 13:00,27,15.5,2.7,11.4,2.7,,
Nov 30 12:00,28,15.3,2.5,11.4,2.8,50,
Nov 30 11:00,27,15.3,2.5,11.4,2.8,49,
Nov 30 10:00,26,14.5,1.7,11.4,2.8,52,
Nov 30 9:00,25,14.5,1.8,11.4,2.9,53,
Nov 30 8:00,25,14.5,1.8,11.4,2.9,53,
Nov 30 7:00,28,14.5,1.8,11.4,2.9,,
Nov 30 6:00,28,14.5,1.8,11.4,2.9,,
Nov 30 5:00,28,14.4,1.7,11.3,2.8,,
Nov 30 4:00,27,14.4,1.7,11.2,2.7,48,
Nov 30 3:00,28,14.4,1.7,11,2.5,50,
Nov 30 1:00,27,14.3,1.6,10.4,1.9,43,
Nov 30 0:00,26,14.2,1.5,10.2,1.7,42,
Nov 29 23:00,24,13.9,1.2,10,1.5,,
Nov 29 22:00,24,13.6,0.9,9.7,1.2,42,
Nov 29 21:00,24,13.4,0.7,9.6,1.1,41,
Nov 29 20:00,17,13.3,0.6,9.4,0.8,,
Nov 29 19:00,15,13.2,0.4,9.3,0.7,,
Nov 29 18:00,17,13.1,0.3,9.2,0.6,,
Nov 29 17:00,20,13,0.2,9,0.4,,
Nov 29 16:00,21,12.9,0.1,8.9,0.3,,
Nov 29 15:00,22,12.9,0.1,8.8,0.2,,
Nov 29 14:00,22,12.8,0,8.7,0.1,,
Nov 29 13:00,22,12.8,0,8.7,0.1,32,
Nov 29 12:00,22,12.8,0,8.6,0.1,,
Nov 29 11:00,21,12.8,0.1,8.6,0.1,,
Nov 29 10:00,20,12.8,0.1,8.6,0.1,,
Nov 29 9:00,18,12.7,0,8.5,0,,
Nov 29 8:00,17,12.7,0.1,8.5,0.1,,
Nov 29 7:00,16,12.7,0.1,8.5,0.1,,
Nov 29 6:00,17,12.7,0.1,8.5,0.2,,
Nov 29 5:00,17,12.7,0.1,8.5,0.2,,
Nov 29 4:00,17,12.7,0.1,8.5,0.2,,
Nov 29 3:00,17,12.7,0.2,8.5,0.2,,
Nov 29 2:00,16,12.7,0.2,8.5,0.2,,
Nov 29 1:00,13,12.7,0.2,8.5,0.2,,
Nov 29 0:00,13,12.7,0.2,8.5,0.3,,
Nov 28 23:00,15,12.7,0.2,8.5,0.3,,
Nov 28 22:00,16,12.7,0.2,8.5,0.3,,
Nov 28 21:00,17,12.7,0.2,8.5,0.3,,
Nov 28 20:00,16,12.7,0.2,8.6,0.4,,
Nov 28 19:00,18,12.8,0.3,8.6,0.4,,
Nov 28 18:00,19,12.8,0.3,8.6,0.4,,
Nov 28 17:00,19,12.8,0.3,8.6,0.4,,
Nov 28 16:00,20,12.8,0.3,8.6,0.4,,
Nov 28 15:00,20,12.8,0.3,8.6,0.4,,
Nov 28 14:00,21,12.8,0.3,8.6,0.5,,
Nov 28 13:00,22,12.8,0.4,8.6,0.6,,
Nov 28 12:00,22,12.8,0.4,8.5,0.5,,
Nov 28 11:00,22,12.7,0.3,8.5,0.5,,
Nov 28 10:00,22,12.7,0.3,8.5,0.5,,
Nov 28 9:00,21,12.7,0.3,8.5,0.5,,
Nov 28 8:00,21,12.6,0.2,8.4,0.5,,
Nov 28 7:00,22,12.6,0.2,8.4,0.5,,
Nov 28 6:00,22,12.6,0.3,8.3,0.5,,
Nov 28 5:00,23,12.6,0.4,8.3,0.6,,
Nov 28 4:00,22,12.6,0.5,8.3,0.8,,
Nov 28 3:00,21,12.5,0.4,8.3,0.8,,
Nov 28 2:00,21,12.5,0.5,8.3,0.9,,
Nov 28 1:00,22,12.5,0.5,8.3,0.9,,
Nov 28 0:00,22,12.5,0.5,8.2,0.8,,
Nov 27 23:00,22,12.5,0.5,8.2,0.9,,
Nov 27 22:00,22,12.5,0.5,8.2,0.9,,
Nov 27 21:00,22,12.5,0.5,8.2,0.9,,
Nov 27 19:00,23,12.5,0.6,8.2,0.9,,
Nov 27 18:00,23,12.5,0.6,8.2,0.9,,
Nov 27 17:00,23,12.5,0.6,8.2,0.9,,
Nov 27 16:00,24,12.5,0.5,8.2,0.9,,
Nov 27 15:00,24,12.5,0.5,8.2,0.9,,
Nov 27 14:00,24,12.5,0.6,8.1,0.8,,
Nov 27 13:00,24,12.4,0.5,8,0.7,,
Nov 27 12:00,24,12.4,0.5,8,0.7,,
Nov 27 11:00,25,12.4,0.5,8,0.7,,
Nov 27 10:00,24,12.4,0.5,8,0.8,,
Nov 27 9:00,24,12.4,0.5,8,0.8,,
Nov 27 8:00,25,12.4,0.5,7.9,0.7,,
Nov 27 7:00,27,12.4,0.5,7.9,0.7,,
Nov 27 6:00,29,12.3,0.4,7.8,0.6,25,3
Nov 27 5:00,31,12.2,0.3,7.7,0.5,,
Nov 27 4:00,32,12.1,0.2,7.5,0.3,21,-1
Nov 27 3:00,31,12.1,0.2,7.5,0.3,23,0
Nov 27 2:00,31,12,0.1,7.4,0.2,20,-2
Nov 27 1:00,30,12,0.1,7.4,0.2,,
Nov 27 0:00,30,12,0.1,7.4,0.2,,
Nov 26 23:00,30,12,0.1,7.3,0.1,18,-5
Nov 26 22:00,29,12,0.1,7.3,0.1,,
Nov 26 21:00,29,12,0.1,7.3,0.1,,
Nov 26 20:00,29,12,0.1,7.3,0.1,20,-3
Nov 26 19:00,28,11.9,0,7.3,0.1,20,-3
Nov 26 18:00,28,11.9,0,7.3,0.1,23,2
Nov 26 17:00,28,11.9,0,7.3,0.1,23,5
Nov 26 16:00,28,12,0.2,7.3,0.2,23,3
